,Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
296,Seby Zavala,CHW,63,228,201,43,26,9,0,8,22,22,20,0,82,2,1,3,2,0,0,0.212696,0.0867352,0.357958,0.242305,0.288963,0.371314,0.291621,0.660276,0.158617,1.63851,0.310472,-0.240923,-0.191976,22.7763,-3.27977,87.6638,-0.432899,-0.633419,-3.6475193202495575,3.953533947467804,0.814204,682.1799926757812,2.64154,0.586342,0.908569,18887
297,Lenyn Sosa,CHW,67,263,246,62,42,12,1,7,28,29,13,0,53,2,1,1,9,2,1,0.252828,0.0486117,0.202627,0.239907,0.294252,0.393587,0.299829,0.687839,0.140759,3.49799,0.295003,0.0693108,-0.213768,28.0354,-2.07355,93.3638,-0.144457,-0.141867,-2.142723858356476,1.254562422633171,0.810466,999.0,2.85727,-0.49403,1.02996,22896
298,Jared Walsh,LAA,114,467,425,102,61,21,1,19,54,60,34,3,128,4,3,1,7,2,1,0.239888,0.0723879,0.273432,0.264738,0.300224,0.429586,0.314977,0.72981,0.189698,3.27531,0.294628,-0.649971,-0.305008,55.4106,1.94254,103.477,-0.954979,0.77614,0.8744180798530579,-8.056268870830536,0.806729,332.2300109863281,1.56406,-0.37069,0.420194,18607
299,Joey Meneses,WSN,131,557,515,134,85,26,1,22,61,71,34,3,129,3,5,1,19,2,0,0.260165,0.0612183,0.231744,0.264164,0.307547,0.44261,0.323004,0.750156,0.182445,2.81372,0.303926,-0.688361,-0.222563,69.6256,5.87021,106.678,-0.910924,-2.22427,3.415085256099701,-14.48786449432373,0.803536,999.0,5.15445,0.109198,0.585914,14366
300,Jake Rogers,DET,42,153,136,28,16,5,1,5,16,16,13,0,49,2,1,2,2,1,1,0.204567,0.0837193,0.321371,0.260507,0.280218,0.376965,0.289281,0.657183,0.172398,4.33725,0.272752,0.00878264,-0.107603,15.0153,-2.48753,88.4227,-0.0988208,1.60769,-2.093000501394272,4.830849051475525,0.798393,728.5,2.32431,0.0998314,1.19423,19452
301,Will Brennan,CLE,74,302,275,74,52,16,1,5,31,30,21,0,44,3,2,1,4,7,2,0.269413,0.0686275,0.14421,0.475886,0.325902,0.389309,0.314495,0.715211,0.119896,4.56871,0.303401,-0.30616,0.251912,35.694,1.1397,104.812,-0.054248,-0.657691,1.582011267542839,-3.595994472503662,0.79722,999.0,3.02643,0.786276,1.28797,25660
302,Nick Senzel,CIN,102,403,364,90,63,19,1,7,44,36,31,0,73,4,3,2,8,8,4,0.248182,0.0763707,0.180798,0.422408,0.311353,0.365972,0.299754,0.677324,0.11779,4.2642,0.290012,0.0787385,-0.150538,42.9221,-3.2006,85.2465,-0.0717992,-0.567326,-6.985806815326214,1.0106011033058169,0.794993,509.1799926757813,4.18433,-0.167938,0.858767,19293
303,Cavan Biggio,TOR,74,286,244,53,33,12,1,7,34,28,36,0,76,3,2,1,3,3,1,0.218698,0.126512,0.26464,0.478054,0.324686,0.36677,0.308953,0.691456,0.148072,4.38145,0.283223,-0.169761,-0.0378195,32.5913,-0.180351,101.707,-0.20758,0.613667,0.342923492193222,-1.8971049785614011,0.793462,597.5900268554688,3.96526,-0.139734,0.698245,19252
304,Sal Frelick,MIL,36,148,134,37,26,7,1,2,17,14,10,1,21,2,1,1,3,3,1,0.272056,0.0682857,0.143922,0.474462,0.329908,0.393261,0.31661,0.723169,0.121205,5.28988,0.305802,-0.165099,0.139011,17.7546,0.807896,103.325,-0.0260881,1.39102,0.5465177856385708,1.942768692970276,0.783983,999.0,3.41792,0.621558,1.59334,sa3017047
305,Josh H. Smith,TEX,98,368,318,76,52,16,2,6,39,34,37,0,75,7,4,3,2,7,3,0.239225,0.0993172,0.204813,0.484917,0.327134,0.358867,0.306768,0.686001,0.119642,4.67508,0.290493,0.346849,-0.149367,41.1838,-0.869711,99.468,0.197482,-0.110699,-0.0227037072181701,-4.214768499135971,0.782675,999.0,1.48296,-4.31331,0.848389,26396
306,Donny Sands,DET,62,190,171,40,27,8,0,4,19,19,16,0,40,1,1,0,2,1,0,0.234232,0.0839881,0.212275,0.395657,0.302946,0.361971,0.29453,0.664917,0.127739,2.80174,0.279739,-0.132245,-0.093029,19.4535,-2.29863,92.1263,-0.225274,-1.51251,-1.9107706248760223,3.2785003185272217,0.778578,999.0,4.05176,-0.442033,1.19137,18603
307,Victor Robles,WSN,121,451,404,91,61,19,2,8,46,36,26,1,113,12,3,6,6,15,4,0.224135,0.0568054,0.250943,0.226368,0.288444,0.3431,0.280364,0.631544,0.118965,5.73069,0.287983,-0.348906,0.816901,41.0226,-10.5168,77.5335,0.467995,1.6327,-11.29708507657051,3.501354217529297,0.770887,495.4100036621094,1.45394,-0.224515,1.20787,18363
308,Edward Olivares,KCR,89,340,311,80,54,15,1,9,38,35,21,0,67,4,2,1,5,6,3,0.25762,0.0612054,0.19732,0.310183,0.310633,0.404955,0.312689,0.715588,0.147335,4.267,0.29826,0.354325,-0.266443,39.6347,0.793853,102.294,0.0878814,-0.944048,0.9788506105542184,-4.817563056945801,0.762758,351.2699890136719,5.25135,0.81202,0.914091,19698
309,Ezequiel Duran,TEX,77,306,284,67,42,15,2,8,32,32,16,1,76,2,2,1,4,6,2,0.235547,0.0535109,0.247454,0.216245,0.281573,0.386887,0.290947,0.668459,0.15134,4.93165,0.290658,-0.292911,0.0816751,30.4171,-4.56748,88.3031,-0.211236,0.772452,-4.238366603851318,1.7338972687721252,0.758283,999.0,3.07857,0.343829,0.88287,23733
310,Carlos Santana,PIT,123,509,432,97,61,18,1,17,56,58,70,1,84,3,3,1,10,1,0,0.223462,0.136698,0.166032,0.823323,0.332496,0.389228,0.320434,0.721724,0.165767,2.11626,0.237413,-0.479627,-0.480188,62.4892,4.31793,105.903,-0.959815,-1.0911,2.529392957687378,-12.543868899345398,0.742447,443.4100036621094,1.47805,-0.684244,0.578659,2396
311,CÃ©sar HernÃ¡ndez,,94,396,357,89,64,16,2,6,44,33,31,0,78,4,2,2,7,4,2,0.248231,0.0787257,0.196984,0.399655,0.313154,0.356705,0.297298,0.669859,0.108473,4.36059,0.300154,-0.0242139,-0.160515,41.361,-3.91406,89.1078,-0.184729,-1.0318,-5.195383548736572,-1.031804728019452,0.742395,708.8200073242188,6.18931,0.0665376,0.759064,10556
312,Jake Meyers,HOU,61,229,208,50,33,10,1,5,25,25,15,0,64,3,2,1,3,3,1,0.238383,0.0660673,0.279449,0.236419,0.297266,0.373082,0.294684,0.670349,0.1347,4.91022,0.315266,-0.0512479,0.0195936,23.4456,-2.73902,91.571,-0.0316543,1.2388,-2.2036983482539654,1.9462985396385195,0.737336,696.3200073242188,3.45632,2.11238,1.08447,20308
313,Joey Votto,CIN,114,480,414,96,57,19,1,18,54,61,57,1,118,6,3,0,9,1,0,0.231064,0.119161,0.246664,0.483091,0.331161,0.414793,0.328172,0.745953,0.183729,2.45369,0.276743,-1.88305,-0.409234,61.9291,7.02562,104.67,-2.29228,-0.0438707,0.3129792213439941,-9.426526810973884,0.736267,385.6799926757813,2.22564,0.189261,0.510107,4314
314,Connor Joe,PIT,69,283,243,58,39,12,1,6,31,25,32,0,61,4,2,1,5,3,1,0.236961,0.114691,0.21457,0.534516,0.334067,0.363823,0.312811,0.69789,0.126861,4.16424,0.291463,-0.104401,-0.090958,33.0109,0.68797,100.693,-0.195359,1.1921,0.0321316868066787,-2.560072541236877,0.731376,580.4500122070312,4.24617,0.390779,0.918522,16572
315,Taylor Walls,TBR,70,264,231,47,30,11,1,5,29,23,29,0,69,2,2,1,4,6,2,0.204058,0.110062,0.260002,0.423313,0.295973,0.322445,0.278498,0.618419,0.118387,5.09522,0.267114,0.184646,0.0994315,23.6669,-6.55942,78.551,0.284078,2.71943,-6.1997658014297485,4.511614799499512,0.729993,571.6799926757812,1.41924,-0.275286,0.978152,22458
316,Harold RamÃ­rez,TBR,109,437,407,113,81,23,1,9,46,51,20,1,74,7,3,0,9,4,2,0.27823,0.0452612,0.168065,0.269309,0.320106,0.404175,0.316297,0.724281,0.125945,3.40085,0.318266,0.159738,-0.421476,52.3092,2.27632,104.799,-0.261738,0.0727951,2.139683961868286,-9.509194143116474,0.727965,384.2699890136719,2.37535,0.172756,1.00435,14387
317,Spencer Torkelson,DET,118,464,408,93,57,20,2,14,49,49,46,1,112,6,3,2,10,1,1,0.227322,0.0990116,0.240423,0.411822,0.311807,0.38875,0.308623,0.700557,0.161427,2.78295,0.275367,-0.140787,-0.548333,52.6757,-0.413902,102.072,-0.689119,0.758439,0.393419861793518,-8.38508403301239,0.710654,999.0,6.84515,-1.09329,0.273142,27465
318,Trevor Story,BOS,46,195,175,42,25,10,1,7,26,25,16,1,53,2,1,0,3,6,2,0.242495,0.0808744,0.270429,0.299059,0.310209,0.431506,0.321289,0.741715,0.189011,5.88259,0.301655,-0.0129102,0.507751,24.0383,1.78405,104.122,0.494841,0.142158,1.3976185619831083,-0.8595785647630692,0.706122,103.13999938964844,12.6782,0.661044,1.2084,12564
319,Matt Mervis,CHC,88,362,329,81,49,17,1,14,40,45,25,1,78,4,2,2,6,1,1,0.246714,0.0683445,0.216536,0.315627,0.305625,0.432836,0.31979,0.738461,0.186122,3.05365,0.281615,-0.0254511,-0.293256,44.3055,2.88903,107.225,-0.318707,0.377676,2.6738833487033844,-7.839660108089447,0.700728,999.0,3.45762,0.93143,0.562169,sa3015051
320,Andrew Knizner,STL,58,203,181,40,29,8,0,4,21,19,17,0,43,3,1,1,7,0,0,0.2202,0.0831805,0.209707,0.39665,0.296746,0.323909,0.278737,0.620655,0.103709,2.07098,0.265746,-0.0582519,-0.215488,18.2379,-5.00544,78.717,-0.273739,0.607075,-5.221063733100891,5.08752703666687,0.683627,730.8599853515625,1.43376,0.505633,1.04735,19514
321,Cooper Hummel,SEA,30,110,96,21,14,4,0,3,12,10,11,0,34,1,1,1,2,1,1,0.21494,0.103103,0.304494,0.338605,0.302906,0.352708,0.292424,0.655615,0.137769,3.84812,0.292767,0.136168,-0.20945,11.096,-1.5173,94.1948,-0.0732812,1.76916,-0.7938817366957664,3.7541911602020255,0.679018,999.0,2.74921,1.78864,1.44498,19458
322,Daniel Vogelbach,NYM,94,366,307,69,44,12,1,13,40,43,55,1,89,2,2,0,8,0,0,0.225756,0.149466,0.243813,0.613033,0.344947,0.398307,0.330283,0.743254,0.172551,2.07208,0.271464,-1.11805,-0.325467,47.8109,5.96783,114.511,-1.44352,0.0,4.628934025764465,-10.13767910003662,0.677522,598.77001953125,1.40308,0.0880331,0.396462,14130
323,Aaron Hicks,NYY,93,368,314,68,45,12,2,9,41,35,47,1,86,4,3,1,7,6,2,0.217662,0.127112,0.234098,0.542987,0.323299,0.355202,0.303621,0.678501,0.137541,4.57793,0.267012,0.210247,0.107845,40.3377,-1.79207,95.9967,0.318092,-0.656463,-1.3686380088329315,-4.318465530872345,0.6674,656.77001953125,2.06833,0.841966,0.642893,5297
324,Edmundo Sosa,PHI,67,228,210,51,36,9,2,4,26,23,9,0,53,6,2,1,6,5,2,0.243554,0.0414923,0.230562,0.179962,0.293176,0.368074,0.290456,0.66125,0.12452,5.88621,0.3028,-0.0111039,0.118233,22.6164,-3.49844,84.4782,0.107129,1.36651,-4.011471793055534,2.5695468187332158,0.653952,688.5900268554688,2.77728,2.29812,1.18493,17022
325,Matt Vierling,DET,97,356,324,82,56,15,2,8,38,34,24,0,73,4,4,1,6,8,3,0.252145,0.0663811,0.204987,0.32383,0.306839,0.383806,0.302473,0.690645,0.131661,5.13729,0.299754,0.10487,0.133821,38.6794,-2.05768,97.7316,0.238691,-0.489437,-0.6707248389720917,-4.441121578216553,0.65244,500.4100036621094,1.98425,0.0612047,0.968734,21558
326,Geraldo Perdomo,ARI,61,223,195,43,32,7,1,3,23,18,22,0,47,2,1,2,3,4,1,0.220548,0.0972261,0.208833,0.465569,0.304388,0.315496,0.27992,0.619883,0.0949476,5.15908,0.273404,0.199841,0.114514,20.2096,-5.27973,76.9346,0.314355,1.60218,-5.659301817417145,4.31623649597168,0.645042,692.9099731445312,2.32562,0.424749,1.16408,22799
327,Korey Lee,HOU,47,157,145,31,20,6,0,5,16,17,10,0,47,1,1,1,4,1,1,0.211283,0.060802,0.301485,0.201675,0.264669,0.355092,0.27194,0.619761,0.143809,3.65442,0.276058,0.0911149,-0.0919528,13.2434,-4.71507,75.5211,-0.000837878,1.82958,-4.327057913062163,5.449492812156677,0.642082,999.0,1.23787,1.38309,1.19893,25543
328,Gavin Sheets,CHW,87,334,304,74,46,14,0,13,36,43,25,0,72,3,2,1,7,1,0,0.243577,0.0745407,0.21576,0.345479,0.304215,0.424493,0.317141,0.728708,0.180916,2.03907,0.274837,-0.620607,-0.23024,40.1946,1.96352,105.385,-0.850847,-0.76615,1.208266019821167,-6.042946398258209,0.639881,489.1400146484375,4.38328,0.930109,0.640286,19901
329,Francisco Ãlvarez,NYM,52,192,168,38,24,7,0,7,22,23,20,1,52,3,1,1,8,1,0,0.229035,0.103591,0.273067,0.379361,0.318153,0.406257,0.317817,0.72441,0.177222,2.66929,0.284655,-0.08201,-0.0910758,23.1704,1.2298,105.855,-0.173086,-1.8091,1.1115763485431671,-1.3017544746398926,0.638578,999.0,2.94445,0.964071,1.05709,26121
330,Nick Ahmed,ARI,90,345,318,74,49,17,2,7,36,34,23,1,77,2,2,1,8,4,2,0.232203,0.0658737,0.224189,0.293831,0.286433,0.358206,0.283403,0.644639,0.126003,4.46272,0.285417,0.418999,-0.129924,32.2783,-7.22751,79.315,0.289075,-1.68466,-8.013962000608444,2.479165554046631,0.637178,675.5900268554688,1.78777,0.48276,0.681558,12147
331,Kevin Newman,CIN,105,419,387,101,74,20,2,5,42,37,22,0,53,3,3,3,8,7,2,0.259879,0.0531806,0.127015,0.418697,0.303282,0.357034,0.290772,0.660316,0.0971545,4.49159,0.28884,0.162381,0.171035,41.5738,-6.30948,79.1077,0.333416,-2.88374,-9.831222891807556,1.8023266792297363,0.633658,470.0899963378906,3.82997,-0.19168,1.00316,17696
332,Randal Grichuk,COL,130,530,494,127,78,26,2,21,64,71,27,0,118,5,4,1,11,3,1,0.257163,0.0510596,0.221699,0.23031,0.300354,0.446885,0.322661,0.747238,0.189722,3.8278,0.295211,-0.766378,-0.266643,66.0862,5.43963,93.0207,-1.03302,-4.22703,-5.333704948425293,-6.501810550689697,0.62758,255.32000732421875,3.01537,-0.0268603,0.484702,10243
333,Sam Haggerty,SEA,68,235,210,48,31,10,1,5,27,21,19,1,64,3,2,1,3,12,3,0.227499,0.0803528,0.270438,0.297121,0.298515,0.358729,0.289808,0.657244,0.13123,6.30831,0.299077,-0.602342,1.15357,23.1551,-3.72149,92.3483,0.551227,2.05058,-1.4726417660713196,-0.0282177925109863,0.626975,696.27001953125,4.70024,0.815605,1.46462,18054
334,Ryan Kreidler,DET,65,244,216,47,31,9,1,5,24,21,20,0,70,3,3,2,2,5,1,0.216147,0.0815399,0.287163,0.28395,0.289031,0.337521,0.278839,0.626552,0.121374,4.78746,0.290326,-0.0180785,0.103932,21.9558,-6.00065,81.0535,0.0858537,2.17278,-5.126782298088074,3.318195581436157,0.626186,999.0,5.02963,0.179531,1.05663,25867
335,Cal Mitchell,PIT,77,305,280,73,48,16,1,8,31,34,19,1,60,3,2,1,5,4,1,0.259552,0.0635681,0.195323,0.325451,0.312793,0.405174,0.313345,0.717967,0.145621,4.02214,0.303,-0.0637977,-0.00836556,35.8194,0.873378,101.058,-0.0721632,-1.19361,0.3033659309148788,-4.772168874740601,0.608485,999.0,4.19957,0.965184,1.02536,22169
336,JosÃ© Iglesias,,109,434,408,112,82,24,1,5,45,42,17,0,59,6,3,1,10,3,2,0.274,0.038313,0.134925,0.283957,0.31044,0.371119,0.299566,0.681559,0.097119,3.34761,0.308777,0.0650122,-0.4915,46.1296,-3.50947,77.2349,-0.426488,-0.747595,-11.90837448835373,3.098842203617096,0.605839,596.8200073242188,3.99381,-1.59449,1.09612,10231
337,Jordan Luplow,ATL,61,223,195,42,23,9,0,10,27,27,24,0,58,2,1,0,4,3,1,0.215642,0.107497,0.260409,0.412801,0.307259,0.41967,0.31848,0.726929,0.204028,3.9901,0.250121,-0.125122,-0.0121425,27.0004,1.54418,102.637,-0.137265,0.972881,0.5446954816579819,-2.30220103263855,0.600507,999.0,3.85415,0.63944,0.89246,16424
338,Donovan Solano,,78,306,280,77,55,15,1,5,31,32,18,1,58,5,2,1,6,1,0,0.273457,0.0601181,0.190302,0.315908,0.326375,0.390848,0.315087,0.717223,0.117391,2.6213,0.325279,-0.673112,-0.222952,36.3163,1.29897,95.727,-0.896064,-1.13489,-2.416392266750336,-2.160188317298889,0.599368,740.3200073242188,2.76098,0.364762,1.18972,8623
339,Kevin Plawecki,,48,167,152,38,27,7,0,3,16,16,11,0,29,2,1,1,4,0,0,0.249593,0.0681575,0.175458,0.388454,0.309756,0.360215,0.297037,0.66997,0.110621,2.84324,0.29134,-0.416335,-0.13921,17.3933,-1.68379,92.6008,-0.555545,-1.38641,-1.9446858763694763,2.333452105522156,0.597703,749.5,1.84108,-0.236452,1.36735,13807
340,James McCann,BAL,72,261,238,55,39,9,1,6,26,27,17,0,69,3,2,1,6,2,1,0.230218,0.0649894,0.26338,0.246752,0.286961,0.354946,0.28324,0.641906,0.124727,3.77806,0.292926,-0.321871,-0.126779,24.3467,-5.49288,83.1584,-0.44865,-0.135887,-5.3943078219890594,2.713545948266983,0.589584,603.5499877929688,2.33273,0.342571,0.902041,12859
341,Yainer Diaz,HOU,40,114,106,27,18,5,0,4,12,14,6,0,22,1,1,0,2,0,0,0.253073,0.0527899,0.196561,0.268567,0.297161,0.403993,0.305218,0.701154,0.15092,2.06781,0.287339,0.016907,-0.103593,12.6624,-0.411101,99.005,-0.086686,1.10693,-0.2147081345319748,2.1702804565429688,0.58696,999.0,4.27301,1.23221,1.49164,23003
342,Blake Sabol,SFG,43,163,146,35,23,7,1,4,17,16,14,0,44,1,1,1,3,2,1,0.236813,0.0840976,0.27176,0.309455,0.306026,0.378392,0.301429,0.684418,0.141579,4.54753,0.310489,-0.0982032,-0.016683,17.5624,-1.07662,86.3913,-0.114886,-0.619854,-2.6921641007065773,2.713277518749237,0.577022,999.0,3.12309,0.417008,1.32357,sa3010269
343,Mauricio DubÃ³n,HOU,78,276,254,62,43,11,1,6,30,28,16,0,44,2,3,2,6,4,2,0.243026,0.0565178,0.159549,0.354236,0.289242,0.369052,0.288142,0.658294,0.126026,3.85598,0.26785,0.0808927,-0.279654,26.8837,-4.74543,86.9548,-0.198762,0.166736,-4.259327545762062,0.9524458050727844,0.576082,727.9500122070312,2.56555,-0.902905,0.956435,16530
344,Jake Alu,WSN,48,190,175,45,29,10,1,4,19,19,12,1,39,2,1,1,3,3,1,0.255348,0.0610058,0.20508,0.297473,0.306426,0.397335,0.306588,0.703761,0.141987,4.48179,0.304289,-0.1428,0.0470428,21.2664,-0.476788,95.4581,-0.095757,2.22137,-1.0991808846592903,0.088151216506958,0.56438,999.0,2.40468,0.46673,1.36392,sa3010009
345,Luke Voit,,98,400,354,82,49,15,1,18,47,53,37,0,120,6,3,0,8,1,1,0.232133,0.0932757,0.300163,0.31075,0.313629,0.429374,0.324713,0.743003,0.197242,2.36929,0.293812,-1.16765,-0.468537,50.504,4.75528,107.846,-1.63619,-0.333036,2.0110265016555786,-10.122409254312515,0.559169,388.2699890136719,5.63114,-1.39524,0.47645,14811
346,Eric Hosmer,CHC,109,443,401,108,77,18,1,11,46,49,36,2,75,3,3,1,12,2,1,0.268304,0.0814989,0.168042,0.484992,0.331651,0.399595,0.320248,0.731246,0.131291,2.67774,0.30394,-1.35465,-0.509801,54.4152,3.69907,107.543,-1.86445,-1.62873,1.9614328145980835,-11.15368378162384,0.557091,477.4500122070313,2.40473,-0.455365,0.78026,3516
347,Jarred Kelenic,SEA,99,392,354,76,43,17,1,15,43,44,31,1,105,3,2,1,6,9,3,0.214357,0.079709,0.267949,0.297478,0.282746,0.394476,0.295101,0.677222,0.18012,4.76787,0.258188,0.173254,0.236223,40.2913,-4.56185,96.0835,0.409476,-0.968345,-1.3192886710166931,-5.871728599071503,0.554286,318.4100036621094,2.99335,-0.38755,0.797108,22558
348,Riley Adams,WSN,59,210,187,39,24,9,0,6,21,21,18,0,68,4,1,1,3,1,0,0.208829,0.0848341,0.325803,0.260385,0.291202,0.358989,0.289157,0.650191,0.15016,2.70612,0.290308,-0.144873,-0.131928,20.5714,-3.43221,83.5436,-0.2768,-2.07291,-4.290397256612778,2.4696435928344727,0.549071,741.77001953125,2.00906,1.62016,0.938921,19864
349,Mike Brosseau,MIL,58,197,176,40,26,8,0,7,22,23,16,0,57,4,1,0,2,2,1,0.229457,0.0829901,0.290343,0.285835,0.306128,0.389171,0.306676,0.6953,0.159714,3.89162,0.298617,-0.385287,0.0263048,22.1033,-0.481466,96.5354,-0.358982,-0.0752829,-1.154016524553299,-0.2531439810991287,0.548741,750.5499877929688,3.58104,1.17724,1.1033,19683
350,Chad Pinder,,84,323,300,70,45,14,1,10,35,37,18,0,92,3,2,1,8,1,1,0.234503,0.0542802,0.285009,0.190451,0.281376,0.389108,0.292652,0.670484,0.154605,3.10992,0.300982,-0.0406457,-0.229195,32.5674,-4.38706,94.7714,-0.269841,0.614571,-2.171373873949051,-2.8923900723457336,0.547069,725.6400146484375,2.17885,-0.707629,0.584735,15191
351,Juan Yepez,STL,81,323,293,73,43,15,0,15,39,44,23,0,72,3,3,1,6,1,0,0.248562,0.0715202,0.222072,0.322059,0.306811,0.451837,0.327532,0.758648,0.203275,2.31575,0.277613,-0.300324,-0.245486,41.5313,4.56592,112.601,-0.54581,-1.68224,4.112537503242493,-9.556193351745604,0.53795,999.0,3.38655,-0.646481,0.650061,18400
352,Roberto Perez,,46,166,147,29,19,5,0,5,16,17,16,0,55,1,1,1,3,0,0,0.1987,0.0972262,0.330035,0.294594,0.283411,0.338895,0.278473,0.622306,0.140195,2.78209,0.275581,-0.371517,-0.216905,14.8752,-4.12688,77.2232,-0.588422,0.962485,-4.986013531684876,4.479942202568054,0.532866,748.22998046875,2.50255,0.148576,1.09958,2900
353,Garrett Stubbs,HOU,37,123,106,23,15,5,1,3,13,12,12,0,28,1,1,2,2,2,1,0.218306,0.0979147,0.226707,0.431899,0.299789,0.347947,0.287962,0.647736,0.129641,4.6068,0.265699,0.056432,-0.0206058,11.9089,-2.12281,82.7733,0.0358262,0.528294,-2.420198906213045,3.3527474999427795,0.530634,747.5900268554688,3.45077,1.24186,1.41077,18067
354,Royce Lewis,MIN,40,161,148,38,23,9,1,5,19,18,11,0,33,1,1,1,4,4,1,0.254755,0.0674275,0.20211,0.333619,0.310594,0.426183,0.320141,0.736777,0.171428,5.18708,0.294352,-0.068665,0.19935,19.8059,1.33351,110.357,0.130685,-1.42326,2.0135127156972885,-2.102313280105591,0.529909,447.3599853515625,4.29115,-0.0287276,1.42126,20437
355,Kyle Stowers,BAL,99,373,334,78,46,17,1,13,40,44,31,1,112,4,2,1,8,2,1,0.232633,0.0838281,0.299548,0.279849,0.304642,0.412688,0.312937,0.717331,0.180056,3.59289,0.304488,-0.220723,-0.214201,43.5905,0.945237,104.116,-0.434923,-0.337651,1.292377382516861,-8.167705982923508,0.522983,999.0,3.93424,0.84342,0.451292,26151
356,Rougned Odor,,84,327,295,62,36,13,1,12,35,38,23,1,82,6,2,1,5,3,1,0.209827,0.0705896,0.250238,0.28209,0.278005,0.383927,0.289223,0.661933,0.1741,4.18474,0.245544,0.148148,-0.130632,32.1152,-5.33813,87.3807,0.0175151,-2.15363,-4.633761528879404,-0.8511677980422974,0.517411,746.72998046875,3.21902,-0.040315,0.553125,12282
357,Conner Capel,OAK,106,386,347,81,53,16,2,9,37,37,30,0,80,3,5,1,8,8,3,0.233676,0.0786758,0.208169,0.377942,0.296636,0.373956,0.294085,0.670593,0.14028,4.70918,0.27352,-0.0473354,-0.0809804,39.3855,-4.80632,95.7829,-0.128316,0.154951,-1.9623296558856964,-5.399576082825661,0.517039,999.0,3.94985,0.224961,0.782716,19983
358,Tyler Freeman,CLE,38,147,134,36,27,7,0,2,16,14,8,0,18,4,1,1,4,2,1,0.271991,0.0519497,0.123244,0.42152,0.327075,0.368845,0.308065,0.69592,0.0968549,4.04785,0.301976,-0.0601098,-0.0620993,16.6038,-0.196052,100.274,-0.122209,-0.446218,-0.0768419057130813,0.2476816177368164,0.508346,999.0,2.05175,1.14822,1.57308,22532
359,Emmanuel Rivera,ARI,90,341,312,76,48,15,2,11,38,37,23,0,77,3,2,1,7,2,1,0.24544,0.0681711,0.224727,0.303351,0.303426,0.411992,0.312158,0.715418,0.166552,3.81216,0.290956,0.127813,-0.329009,39.6257,0.652893,98.9694,-0.201196,-0.834329,-0.6093167960643768,-6.035159230232239,0.504229,999.0,1.38609,-4.04281,0.644416,19890
360,Sean Bouchard,COL,55,208,184,46,26,11,1,7,26,25,20,0,54,2,2,1,3,3,1,0.251924,0.0939419,0.261543,0.359184,0.327575,0.449476,0.337402,0.777051,0.197552,5.04316,0.314182,-0.114899,-0.0210224,28.3152,4.5621,103.096,-0.135921,0.110656,0.6112469136714935,-2.7921859323978424,0.503526,999.0,5.6445,1.27391,1.13641,21270
361,Michael Siani,CIN,31,116,105,24,17,4,1,2,12,10,9,0,25,1,1,0,3,4,1,0.226645,0.0764406,0.214235,0.356808,0.289982,0.349582,0.283192,0.639564,0.122937,5.74441,0.272715,-0.253364,0.253364,10.7931,-2.44038,73.9267,8.24406e-09,4.51565,-3.505831233363611,4.411256395280361,0.50317,999.0,1.36971,0.00419858,1.58349,22557
362,Nick Madrigal,CHC,28,111,102,28,22,5,1,0,12,8,6,0,12,1,1,1,3,1,1,0.275153,0.0562024,0.104198,0.539379,0.323734,0.350888,0.299181,0.674621,0.0757345,4.55001,0.304581,0.0833733,-0.168291,11.7425,-0.929802,92.9134,-0.0849181,1.66478,-0.9830349087715148,2.0894152224063878,0.496524,622.9099731445312,3.73631,0.632503,1.70215,20521
363,Jordan Groshans,MIA,49,195,176,45,33,8,0,3,20,18,17,0,38,1,1,1,5,1,0,0.253516,0.0845782,0.19215,0.440168,0.319807,0.353597,0.299844,0.673404,0.10008,2.80398,0.306164,-0.000444778,-0.192168,20.8016,-1.53612,94.6589,-0.192613,-1.71681,-1.4048518389463425,-0.439084529876709,0.495263,999.0,3.87516,-0.0706511,1.32533,23794
364,Luke Maile,CIN,44,152,135,29,20,7,0,3,15,15,13,0,41,2,1,0,4,0,0,0.217541,0.0870853,0.270927,0.321435,0.293734,0.339025,0.282406,0.632759,0.121484,2.33637,0.284607,-0.0924647,-0.107169,14.0896,-3.30221,73.3891,-0.199634,1.0146,-4.902078121900559,4.373786330223084,0.480872,749.9299926757812,2.58699,1.7009,1.25534,13355
365,Adalberto Mondesi,KCR,97,390,362,80,52,16,3,9,43,36,21,0,119,3,2,3,8,29,6,0.22139,0.0530519,0.304799,0.174055,0.267346,0.358267,0.273723,0.625613,0.136877,7.5592,0.300704,-1.28883,3.0622,33.4756,-11.1689,75.235,1.77337,1.52456,-9.283857941627502,1.0104215145111084,0.471324,243.91000366210935,6.35644,-0.795387,2.19417,13769
